local_id,x,y,z,rib_index,stringer_index,tag,h,global_id
187,6.09448714350042,9.42845604089019,-0.01,14,3,stringer,intrados,3344
275,6.15145239059529,9.27894028712685,-0.01,14,4,stringer,intrados,3345
363,6.20841763769016,9.12942453336351,-0.01,14,5,stringer,intrados,3346
452,6.26538288478502,8.97990877960016,-0.01,14,6,stringer,intrados,3347
541,6.32234813187989,8.83039302583682,-0.01,14,7,stringer,intrados,3348
630,6.37931337897476,8.68087727207348,-0.01,14,8,stringer,intrados,3349
719,6.43627862606963,8.53136151831013,-0.01,14,9,stringer,intrados,3350
809,6.4932438731645,8.38184576454679,-0.01,14,10,stringer,intrados,3351
896,6.55020912025937,8.23233001078345,-0.01,14,11,stringer,intrados,3352
981,6.60717436735423,8.0828142570201,-0.01,14,12,stringer,intrados,3353
1063,6.6641396144491,7.93329850325676,-0.01,14,13,stringer,intrados,3354
1142,6.72110486154397,7.78378274949342,-0.01,14,14,stringer,intrados,3355
1218,6.77807010863884,7.63426699573008,-0.01,14,15,stringer,intrados,3356
1291,6.83503535573371,7.48475124196673,-0.01,14,16,stringer,intrados,3357
1362,6.89200060282857,7.33523548820339,-0.01,14,17,stringer,intrados,3358
1431,6.94896584992344,7.18571973444005,-0.01,14,18,stringer,intrados,3359
1497,7.00593109701831,7.0362039806767,-0.01,14,19,stringer,intrados,3360
1560,7.06289634411318,6.88668822691336,-0.01,14,20,stringer,intrados,3361
1620,7.11986159120805,6.73717247315002,-0.01,14,21,stringer,intrados,3362
1677,7.17682683830292,6.58765671938668,-0.01,14,22,stringer,intrados,3363
1732,7.23379208539779,6.43814096562333,-0.01,14,23,stringer,intrados,3364
1785,7.29075733249265,6.28862521185999,-0.01,14,24,stringer,intrados,3365
1835,7.34772257958752,6.13910945809665,-0.01,14,25,stringer,intrados,3366
1882,7.40468782668239,5.9895937043333,-0.01,14,26,stringer,intrados,3367
1926,7.46165307377726,5.84007795056996,-0.01,14,27,stringer,intrados,3368
1967,7.51861832087213,5.69056219680662,-0.01,14,28,stringer,intrados,3369
2005,7.575583567967,5.54104644304328,-0.01,14,29,stringer,intrados,3370
2040,7.63254881506186,5.39153068927993,-0.01,14,30,stringer,intrados,3371
2073,7.68951406215673,5.24201493551659,-0.01,14,31,stringer,intrados,3372
2103,7.7464793092516,5.09249918175325,-0.01,14,32,stringer,intrados,3373
2130,7.80344455634647,4.9429834279899,-0.01,14,33,stringer,intrados,3374
2154,7.86040980344134,4.79346767422656,-0.01,14,34,stringer,intrados,3375
2175,7.9173750505362,4.64395192046322,-0.01,14,35,stringer,intrados,3376
15,6.25065711357313,10.0016147802002,-0.01,15,-2,rear spars,intrados,3377
15,8.28129426766495,4.67183460373122,-0.01,15,-1,front spars,intrados,3378
12,6.307622360668,9.8520990264369,-0.01,15,1,stringer,intrados,3379
100,6.36458760776286,9.70258327267356,-0.01,15,2,stringer,intrados,3380
188,6.42155285485773,9.55306751891022,-0.01,15,3,stringer,intrados,3381
276,6.4785181019526,9.40355176514687,-0.01,15,4,stringer,intrados,3382
364,6.53548334904747,9.25403601138353,-0.01,15,5,stringer,intrados,3383
453,6.59244859614234,9.10452025762019,-0.01,15,6,stringer,intrados,3384
542,6.64941384323721,8.95500450385684,-0.01,15,7,stringer,intrados,3385
631,6.70637909033207,8.8054887500935,-0.01,15,8,stringer,intrados,3386
720,6.76334433742694,8.65597299633016,-0.01,15,9,stringer,intrados,3387
810,6.82030958452181,8.50645724256682,-0.01,15,10,stringer,intrados,3388
897,6.87727483161668,8.35694148880347,-0.01,15,11,stringer,intrados,3389
982,6.93424007871155,8.20742573504013,-0.01,15,12,stringer,intrados,3390
1064,6.99120532580642,8.05790998127679,-0.01,15,13,stringer,intrados,3391
1143,7.04817057290128,7.90839422751344,-0.01,15,14,stringer,intrados,3392
1219,7.10513581999615,7.7588784737501,-0.01,15,15,stringer,intrados,3393
1292,7.16210106709102,7.60936271998676,-0.01,15,16,stringer,intrados,3394
1363,7.21906631418589,7.45984696622341,-0.01,15,17,stringer,intrados,3395
1432,7.27603156128076,7.31033121246007,-0.01,15,18,stringer,intrados,3396
1498,7.33299680837562,7.16081545869673,-0.01,15,19,stringer,intrados,3397
1561,7.38996205547049,7.01129970493339,-0.01,15,20,stringer,intrados,3398
1621,7.44692730256536,6.86178395117004,-0.01,15,21,stringer,intrados,3399
1678,7.50389254966023,6.7122681974067,-0.01,15,22,stringer,intrados,3400
1733,7.5608577967551,6.56275244364336,-0.01,15,23,stringer,intrados,3401
1786,7.61782304384997,6.41323668988001,-0.01,15,24,stringer,intrados,3402
1836,7.67478829094483,6.26372093611667,-0.01,15,25,stringer,intrados,3403
1883,7.7317535380397,6.11420518235333,-0.01,15,26,stringer,intrados,3404
1927,7.78871878513457,5.96468942858998,-0.01,15,27,stringer,intrados,3405
1968,7.84568403222944,5.81517367482664,-0.01,15,28,stringer,intrados,3406
2006,7.90264927932431,5.6656579210633,-0.01,15,29,stringer,intrados,3407
2041,7.95961452641918,5.51614216729996,-0.01,15,30,stringer,intrados,3408
2074,8.01657977351404,5.36662641353661,-0.01,15,31,stringer,intrados,3409
2104,8.07354502060891,5.21711065977327,-0.01,15,32,stringer,intrados,3410
2131,8.13051026770378,5.06759490600993,-0.01,15,33,stringer,intrados,3411
2155,8.18747551479865,4.91807915224658,-0.01,15,34,stringer,intrados,3412
2176,8.24444076189352,4.76856339848324,-0.01,15,35,stringer,intrados,3413
16,6.57772282493044,10.1262262582203,-0.01,16,-2,rear spars,intrados,3414
16,8.58839930355837,4.84883654066805,-0.01,16,-1,front spars,intrados,3415
13,6.63468807202531,9.97671050445692,-0.01,16,1,stringer,intrados,3416
101,6.69165331912018,9.82719475069358,-0.01,16,2,stringer,intrados,3417
189,6.74861856621504,9.67767899693024,-0.01,16,3,stringer,intrados,3418
277,6.80558381330991,9.5281632431669,-0.01,16,4,stringer,intrados,3419
365,6.86254906040478,9.37864748940355,-0.01,16,5,stringer,intrados,3420
454,6.91951430749965,9.22913173564021,-0.01,16,6,stringer,intrados,3421
543,6.97647955459452,9.07961598187687,-0.01,16,7,stringer,intrados,3422
632,7.03344480168939,8.93010022811353,-0.01,16,8,stringer,intrados,3423
721,7.09041004878426,8.78058447435018,-0.01,16,9,stringer,intrados,3424
811,7.14737529587912,8.63106872058684,-0.01,16,10,stringer,intrados,3425
898,7.20434054297399,8.4815529668235,-0.01,16,11,stringer,intrados,3426
983,7.26130579006886,8.33203721306015,-0.01,16,12,stringer,intrados,3427
1065,7.31827103716373,8.18252145929681,-0.01,16,13,stringer,intrados,3428
1144,7.3752362842586,8.03300570553347,-0.01,16,14,stringer,intrados,3429
1220,7.43220153135346,7.88348995177012,-0.01,16,15,stringer,intrados,3430
1293,7.48916677844833,7.73397419800678,-0.01,16,16,stringer,intrados,3431
1364,7.5461320255432,7.58445844424344,-0.01,16,17,stringer,intrados,3432
1433,7.60309727263807,7.4349426904801,-0.01,16,18,stringer,intrados,3433
1499,7.66006251973294,7.28542693671675,-0.01,16,19,stringer,intrados,3434
1562,7.71702776682781,7.13591118295341,-0.01,16,20,stringer,intrados,3435
1622,7.77399301392267,6.98639542919007,-0.01,16,21,stringer,intrados,3436
1679,7.83095826101754,6.83687967542672,-0.01,16,22,stringer,intrados,3437
1734,7.88792350811241,6.68736392166338,-0.01,16,23,stringer,intrados,3438
1787,7.94488875520728,6.53784816790004,-0.01,16,24,stringer,intrados,3439
1837,8.00185400230215,6.38833241413669,-0.01,16,25,stringer,intrados,3440
1884,8.05881924939701,6.23881666037335,-0.01,16,26,stringer,intrados,3441
1928,8.11578449649188,6.08930090661001,-0.01,16,27,stringer,intrados,3442
1969,8.17274974358675,5.93978515284667,-0.01,16,28,stringer,intrados,3443
2007,8.22971499068162,5.79026939908332,-0.01,16,29,stringer,intrados,3444
2042,8.28668023777649,5.64075364531998,-0.01,16,30,stringer,intrados,3445
2075,8.34364548487136,5.49123789155664,-0.01,16,31,stringer,intrados,3446
2105,8.40061073196622,5.3417221377933,-0.01,16,32,stringer,intrados,3447
2132,8.45757597906109,5.19220638402995,-0.01,16,33,stringer,intrados,3448
2156,8.51454122615596,5.04269063026661,-0.01,16,34,stringer,intrados,3449
2177,8.57150647325083,4.89317487650327,-0.01,16,35,stringer,intrados,3450
17,6.90478853628775,10.2508377362403,-0.01,17,-2,rear spars,intrados,3451
17,8.89550433945179,5.02583847760489,-0.01,17,-1,front spars,intrados,3452
14,6.96175378338262,10.101321982477,-0.01,17,1,stringer,intrados,3453
102,7.01871903047749,9.95180622871361,-0.01,17,2,stringer,intrados,3454
190,7.07568427757236,9.80229047495027,-0.01,17,3,stringer,intrados,3455
278,7.13264952466723,9.65277472118692,-0.01,17,4,stringer,intrados,3456
366,7.18961477176209,9.50325896742358,-0.01,17,5,stringer,intrados,3457
455,7.24658001885696,9.35374321366024,-0.01,17,6,stringer,intrados,3458
544,7.30354526595183,9.20422745989689,-0.01,17,7,stringer,intrados,3459
633,7.3605105130467,9.05471170613355,-0.01,17,8,stringer,intrados,3460
722,7.41747576014157,8.90519595237021,-0.01,17,9,stringer,intrados,3461
812,7.47444100723643,8.75568019860686,-0.01,17,10,stringer,intrados,3462
899,7.5314062543313,8.60616444484352,-0.01,17,11,stringer,intrados,3463
984,7.58837150142617,8.45664869108018,-0.01,17,12,stringer,intrados,3464
1066,7.64533674852104,8.30713293731684,-0.01,17,13,stringer,intrados,3465
1145,7.70230199561591,8.15761718355349,-0.01,17,14,stringer,intrados,3466
1221,7.75926724271078,8.00810142979015,-0.01,17,15,stringer,intrados,3467
1294,7.81623248980564,7.85858567602681,-0.01,17,16,stringer,intrados,3468
1365,7.87319773690051,7.70906992226346,-0.01,17,17,stringer,intrados,3469
1434,7.93016298399538,7.55955416850012,-0.01,17,18,stringer,intrados,3470
1500,7.98712823109025,7.41003841473678,-0.01,17,19,stringer,intrados,3471
1563,8.04409347818512,7.26052266097343,-0.01,17,20,stringer,intrados,3472
1623,8.10105872527999,7.11100690721009,-0.01,17,21,stringer,intrados,3473
1680,8.15802397237485,6.96149115344675,-0.01,17,22,stringer,intrados,3474
1735,8.21498921946972,6.81197539968341,-0.01,17,23,stringer,intrados,3475
1788,8.27195446656459,6.66245964592006,-0.01,17,24,stringer,intrados,3476
1838,8.32891971365946,6.51294389215672,-0.01,17,25,stringer,intrados,3477
1885,8.38588496075433,6.36342813839338,-0.01,17,26,stringer,intrados,3478
1929,8.4428502078492,6.21391238463003,-0.01,17,27,stringer,intrados,3479
1970,8.49981545494406,6.06439663086669,-0.01,17,28,stringer,intrados,3480
2008,8.55678070203893,5.91488087710335,-0.01,17,29,stringer,intrados,3481
2043,8.6137459491338,5.76536512334,-0.01,17,30,stringer,intrados,3482
2076,8.67071119622867,5.61584936957666,-0.01,17,31,stringer,intrados,3483
2106,8.72767644332354,5.46633361581332,-0.01,17,32,stringer,intrados,3484
2133,8.78464169041841,5.31681786204998,-0.01,17,33,stringer,intrados,3485
2157,8.84160693751327,5.16730210828663,-0.01,17,34,stringer,intrados,3486
18,7.23185424764506,10.3754492142603,-0.01,18,-2,rear spars,intrados,3487
18,9.2026093753452,5.20284041454173,-0.01,18,-1,front spars,intrados,3488
15,7.28881949473993,10.225933460497,-0.01,18,1,stringer,intrados,3489
103,7.3457847418348,10.0764177067336,-0.01,18,2,stringer,intrados,3490
191,7.40274998892967,9.92690195297029,-0.01,18,3,stringer,intrados,3491
279,7.45971523602454,9.77738619920694,-0.01,18,4,stringer,intrados,3492
367,7.5166804831194,9.6278704454436,-0.01,18,5,stringer,intrados,3493
456,7.57364573021427,9.47835469168026,-0.01,18,6,stringer,intrados,3494
545,7.63061097730914,9.32883893791692,-0.01,18,7,stringer,intrados,3495
634,7.68757622440401,9.17932318415357,-0.01,18,8,stringer,intrados,3496
723,7.74454147149888,9.02980743039023,-0.01,18,9,stringer,intrados,3497
813,7.80150671859375,8.88029167662689,-0.01,18,10,stringer,intrados,3498
900,7.85847196568862,8.73077592286355,-0.01,18,11,stringer,intrados,3499
985,7.91543721278348,8.5812601691002,-0.01,18,12,stringer,intrados,3500
1067,7.97240245987835,8.43174441533686,-0.01,18,13,stringer,intrados,3501
1146,8.02936770697322,8.28222866157352,-0.01,18,14,stringer,intrados,3502
1222,8.08633295406809,8.13271290781017,-0.01,18,15,stringer,intrados,3503
1295,8.14329820116296,7.98319715404683,-0.01,18,16,stringer,intrados,3504
1366,8.20026344825783,7.83368140028349,-0.01,18,17,stringer,intrados,3505
1435,8.25722869535269,7.68416564652015,-0.01,18,18,stringer,intrados,3506
1501,8.31419394244756,7.5346498927568,-0.01,18,19,stringer,intrados,3507
1564,8.37115918954243,7.38513413899346,-0.01,18,20,stringer,intrados,3508
1624,8.4281244366373,7.23561838523012,-0.01,18,21,stringer,intrados,3509
1681,8.48508968373217,7.08610263146677,-0.01,18,22,stringer,intrados,3510
1736,8.54205493082704,6.93658687770343,-0.01,18,23,stringer,intrados,3511
1789,8.5990201779219,6.78707112394009,-0.01,18,24,stringer,intrados,3512
1839,8.65598542501677,6.63755537017674,-0.01,18,25,stringer,intrados,3513
1886,8.71295067211164,6.4880396164134,-0.01,18,26,stringer,intrados,3514
1930,8.76991591920651,6.33852386265006,-0.01,18,27,stringer,intrados,3515
1971,8.82688116630138,6.18900810888672,-0.01,18,28,stringer,intrados,3516
2009,8.88384641339624,6.03949235512337,-0.01,18,29,stringer,intrados,3517
2044,8.94081166049111,5.88997660136003,-0.01,18,30,stringer,intrados,3518
2077,8.99777690758598,5.74046084759669,-0.01,18,31,stringer,intrados,3519
2107,9.05474215468085,5.59094509383334,-0.01,18,32,stringer,intrados,3520
2134,9.11170740177572,5.44142934007,-0.01,18,33,stringer,intrados,3521
2158,9.16867264887059,5.29191358630666,-0.01,18,34,stringer,intrados,3522
19,7.55891995900238,10.5000606922803,-0.01,19,-2,rear spars,intrados,3523
19,9.50971441123862,5.37984235147857,-0.01,19,-1,front spars,intrados,3524
16,7.61588520609724,10.350544938517,-0.01,19,1,stringer,intrados,3525
104,7.67285045319211,10.2010291847537,-0.01,19,2,stringer,intrados,3526
192,7.72981570028698,10.0515134309903,-0.01,19,3,stringer,intrados,3527
280,7.78678094738185,9.90199767722697,-0.01,19,4,stringer,intrados,3528
368,7.84374619447672,9.75248192346363,-0.01,19,5,stringer,intrados,3529
457,7.90071144157159,9.60296616970028,-0.01,19,6,stringer,intrados,3530
546,7.95767668866645,9.45345041593694,-0.01,19,7,stringer,intrados,3531
635,8.01464193576132,9.3039346621736,-0.01,19,8,stringer,intrados,3532
724,8.07160718285619,9.15441890841026,-0.01,19,9,stringer,intrados,3533
814,8.12857242995106,9.00490315464691,-0.01,19,10,stringer,intrados,3534
901,8.18553767704593,8.85538740088357,-0.01,19,11,stringer,intrados,3535
986,8.2425029241408,8.70587164712023,-0.01,19,12,stringer,intrados,3536
1068,8.29946817123566,8.55635589335688,-0.01,19,13,stringer,intrados,3537
1147,8.35643341833053,8.40684013959354,-0.01,19,14,stringer,intrados,3538
1223,8.4133986654254,8.2573243858302,-0.01,19,15,stringer,intrados,3539
1296,8.47036391252027,8.10780863206685,-0.01,19,16,stringer,intrados,3540
1367,8.52732915961514,7.95829287830351,-0.01,19,17,stringer,intrados,3541
1436,8.58429440671001,7.80877712454017,-0.01,19,18,stringer,intrados,3542
1502,8.64125965380487,7.65926137077683,-0.01,19,19,stringer,intrados,3543
1565,8.69822490089974,7.50974561701348,-0.01,19,20,stringer,intrados,3544
1625,8.75519014799461,7.36022986325014,-0.01,19,21,stringer,intrados,3545
1682,8.81215539508948,7.2107141094868,-0.01,19,22,stringer,intrados,3546
1737,8.86912064218435,7.06119835572345,-0.01,19,23,stringer,intrados,3547
1790,8.92608588927922,6.91168260196011,-0.01,19,24,stringer,intrados,3548
1840,8.98305113637408,6.76216684819677,-0.01,19,25,stringer,intrados,3549
1887,9.04001638346895,6.61265109443343,-0.01,19,26,stringer,intrados,3550
1931,9.09698163056382,6.46313534067008,-0.01,19,27,stringer,intrados,3551
1972,9.15394687765869,6.31361958690674,-0.01,19,28,stringer,intrados,3552
2010,9.21091212475356,6.1641038331434,-0.01,19,29,stringer,intrados,3553
2045,9.26787737184842,6.01458807938005,-0.01,19,30,stringer,intrados,3554
2078,9.32484261894329,5.86507232561671,-0.01,19,31,stringer,intrados,3555
2108,9.38180786603816,5.71555657185337,-0.01,19,32,stringer,intrados,3556
2135,9.43877311313303,5.56604081809003,-0.01,19,33,stringer,intrados,3557
2159,9.4957383602279,5.41652506432668,-0.01,19,34,stringer,intrados,3558
20,7.88598567035969,10.6246721703004,-0.01,20,-2,rear spars,intrados,3559
20,9.81681944713204,5.55684428841541,-0.01,20,-1,front spars,intrados,3560
17,7.94295091745456,10.475156416537,-0.01,20,1,stringer,intrados,3561
105,7.99991616454943,10.3256406627737,-0.01,20,2,stringer,intrados,3562
193,8.05688141164429,10.1761249090103,-0.01,20,3,stringer,intrados,3563
281,8.11384665873916,10.026609155247,-0.01,20,4,stringer,intrados,3564
369,8.17081190583403,9.87709340148365,-0.01,20,5,stringer,intrados,3565
458,8.2277771529289,9.72757764772031,-0.01,20,6,stringer,intrados,3566
547,8.28474240002377,9.57806189395697,-0.01,20,7,stringer,intrados,3567
636,8.34170764711864,9.42854614019362,-0.01,20,8,stringer,intrados,3568
725,8.3986728942135,9.27903038643028,-0.01,20,9,stringer,intrados,3569
815,8.45563814130837,9.12951463266694,-0.01,20,10,stringer,intrados,3570
902,8.51260338840324,8.97999887890359,-0.01,20,11,stringer,intrados,3571
987,8.56956863549811,8.83048312514025,-0.01,20,12,stringer,intrados,3572
1069,8.62653388259298,8.68096737137691,-0.01,20,13,stringer,intrados,3573
1148,8.68349912968785,8.53145161761357,-0.01,20,14,stringer,intrados,3574
1224,8.74046437678271,8.38193586385022,-0.01,20,15,stringer,intrados,3575
1297,8.79742962387758,8.23242011008688,-0.01,20,16,stringer,intrados,3576
1368,8.85439487097245,8.08290435632354,-0.01,20,17,stringer,intrados,3577
1437,8.91136011806732,7.93338860256019,-0.01,20,18,stringer,intrados,3578
1503,8.96832536516219,7.78387284879685,-0.01,20,19,stringer,intrados,3579
1566,9.02529061225705,7.63435709503351,-0.01,20,20,stringer,intrados,3580
1626,9.08225585935192,7.48484134127016,-0.01,20,21,stringer,intrados,3581
1683,9.13922110644679,7.33532558750682,-0.01,20,22,stringer,intrados,3582
1738,9.19618635354166,7.18580983374348,-0.01,20,23,stringer,intrados,3583
1791,9.25315160063653,7.03629407998014,-0.01,20,24,stringer,intrados,3584
1841,9.3101168477314,6.88677832621679,-0.01,20,25,stringer,intrados,3585
1888,9.36708209482626,6.73726257245345,-0.01,20,26,stringer,intrados,3586
1932,9.42404734192113,6.58774681869011,-0.01,20,27,stringer,intrados,3587
1973,9.481012589016,6.43823106492676,-0.01,20,28,stringer,intrados,3588
2011,9.53797783611087,6.28871531116342,-0.01,20,29,stringer,intrados,3589
2046,9.59494308320574,6.13919955740008,-0.01,20,30,stringer,intrados,3590
2079,9.65190833030061,5.98968380363674,-0.01,20,31,stringer,intrados,3591
2109,9.70887357739547,5.84016804987339,-0.01,20,32,stringer,intrados,3592
2136,9.76583882449034,5.69065229611005,-0.01,20,33,stringer,intrados,3593
21,8.213051381717,10.7492836483204,-0.01,21,-2,rear spars,intrados,3594
21,10.1239244830255,5.73384622535225,-0.01,21,-1,front spars,intrados,3595
18,8.27001662881187,10.599767894557,-0.01,21,1,stringer,intrados,3596
106,8.32698187590674,10.4502521407937,-0.01,21,2,stringer,intrados,3597
194,8.38394712300161,10.3007363870304,-0.01,21,3,stringer,intrados,3598
282,8.44091237009648,10.151220633267,-0.01,21,4,stringer,intrados,3599
370,8.49787761719134,10.0017048795037,-0.01,21,5,stringer,intrados,3600
459,8.55484286428621,9.85218912574033,-0.01,21,6,stringer,intrados,3601
