2135,22,31
2136,23,31
2137,24,31
2138,25,31
2139,26,31
2140,27,31
2141,28,31
2142,29,31
2143,30,31
2144,31,31
2145,32,31
2146,33,31
2147,-2,31
2148,-1,32
2149,1,32
2150,2,32
2151,3,32
2152,4,32
2153,5,32
2154,6,32
2155,7,32
2156,8,32
2157,9,32
2158,10,32
2159,11,32
2160,12,32
2161,13,32
2162,14,32
2163,15,32
2164,16,32
2165,17,32
2166,18,32
2167,19,32
2168,20,32
2169,21,32
2170,22,32
2171,23,32
2172,24,32
2173,25,32
2174,26,32
2175,27,32
2176,28,32
2177,29,32
2178,30,32
2179,-2,32
2180,-1,33
2181,1,33
2182,2,33
2183,3,33
2184,4,33
2185,5,33
2186,6,33
2187,7,33
2188,8,33
2189,9,33
2190,10,33
2191,11,33
2192,12,33
2193,13,33
2194,14,33
2195,15,33
2196,16,33
2197,17,33
2198,18,33
2199,19,33
2200,20,33
2201,21,33
2202,22,33
2203,23,33
2204,24,33
2205,25,33
2206,26,33
2207,27,33
2208,-2,33
2209,-1,34
2210,1,34
2211,2,34
2212,3,34
2213,4,34
2214,5,34
2215,6,34
2216,7,34
2217,8,34
2218,9,34
2219,10,34
2220,11,34
2221,12,34
2222,13,34
2223,14,34
2224,15,34
2225,16,34
2226,17,34
2227,18,34
2228,19,34
2229,20,34
2230,21,34
2231,22,34
2232,23,34
2233,24,34
2234,25,34
2235,-2,34
2236,-1,35
2237,1,35
2238,2,35
2239,3,35
2240,4,35
2241,5,35
2242,6,35
2243,7,35
2244,8,35
2245,9,35
2246,10,35
2247,11,35
2248,12,35
2249,13,35
2250,14,35
2251,15,35
2252,16,35
2253,17,35
2254,18,35
2255,19,35
2256,20,35
2257,21,35
2258,22,35
2259,-2,35
2260,-1,36
2261,1,36
2262,2,36
2263,3,36
2264,4,36
2265,5,36
2266,6,36
2267,7,36
2268,8,36
2269,9,36
2270,10,36
2271,11,36
2272,12,36
2273,13,36
2274,14,36
2275,15,36
2276,16,36
2277,17,36
2278,18,36
2279,19,36
2280,-2,36
2281,-1,37
2282,1,37
2283,2,37
2284,3,37
2285,4,37
2286,5,37
2287,6,37
2288,7,37
2289,8,37
2290,9,37
2291,10,37
2292,11,37
2293,12,37
2294,13,37
2295,14,37
2296,15,37
2297,16,37
2298,17,37
2299,-2,37
2300,-1,38
2301,1,38
2302,2,38
2303,3,38
2304,4,38
2305,5,38
2306,6,38
2307,7,38
2308,8,38
2309,9,38
2310,10,38
2311,11,38
2312,12,38
2313,13,38
2314,14,38
2315,-2,38
2316,-1,39
2317,1,39
2318,2,39
2319,3,39
2320,4,39
2321,5,39
2322,6,39
2323,7,39
2324,8,39
2325,9,39
2326,10,39
2327,11,39
2328,-2,39
2329,-1,40
2330,1,40
2331,2,40
2332,3,40
2333,4,40
2334,5,40
2335,6,40
2336,7,40
2337,8,40
2338,9,40
2339,-2,40
2340,-1,41
2341,1,41
2342,2,41
2343,3,41
2344,4,41
2345,5,41
2346,6,41
2347,-2,41
2348,-1,42
2349,1,42
2350,2,42
2351,3,42
2352,-2,42
2353,-1,43
2354,1,43
2355,-2,43
